cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,sweep
SF-295,random,2,1390,681239,1.0000000116860974e-07,3.000000106112566e-07,-66.69999694824219,,NSC1390,bortezomib,other,proteasome,,,241279087.64641,239715224.02136073,0.9935184452150236,0.0268560606688174,4.800000000000001,0.9731439393311826,0.2195253988908373,,0.0082407253270731,1.582013928166355,0.4557577614861365,0.3412659266402961,,0.0346804545608172,1.674949410777456,2.2679540529660245,0.8919745519454065,0.9693267364234316,5.25,0.190568164729299,0.047290154371214,171.0691823899371,0.0045674974695014,0.0032477449769155,0.7110556707697645,400.0,9.096010001112996,6.51959778386973,0.7167535857009817,400.0,-0.1028999552462461,0.0116804727355915,0.1145804279818377,0.1240984144073676,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.518,schedule_q2d
SF-295,random,4,613327,681239,9.99999993922529e-09,3.000000106112566e-07,-88.45999908447266,,gemcitabine,bortezomib,antimetabolite,proteasome,,,241279087.64641,237934497.65777233,0.9861380858935478,0.0158807225228538,4.800000000000001,0.984119277477146,0.2592374146485282,,0.0114789276386102,1.8101859799228743,0.4078415985637427,0.3895084796237978,,0.0327618466632127,1.950331758218976,2.0606642735366805,0.8599032412005834,0.9819182230804828,5.25,0.1843879427084984,0.0425249427297684,173.58490566037736,1.6274519622138246,1.19006358292268,0.7312434471514817,400.0,9.096010001112996,6.53526124204544,0.7184755998779443,400.0,-0.1263327990139882,0.0173859828524014,0.1437187818663896,0.1172007008457088,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.878,schedule_q2d
SF-295,random,9,119875,681239,1.9999999494757503e-05,3.000000026176508e-09,-27.690000534057617,,cisplatin,bortezomib,platinum,proteasome,,,241279087.64641,244618259.20370588,1.013839456995085,0.1434409901128147,4.6000000000000005,0.8565590098871853,0.0921311266989194,11.2,-0.0005525294933872,0.8544973343694606,0.6873529609928352,0.1628201921293316,,0.0412641594132054,0.7465847083208926,3.6752160099682376,0.6721925862969098,0.809879070413654,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,3.192447215616212,2.3269102678162765,0.7288797936686111,400.0,0.090960097587466,0.0583353656979222,0.6413291898882111,400.0,-0.1041651156546239,0.0016701168899756,0.1058352325445995,0.1444289662934087,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.04,schedule_q2d
SF-295,tanimoto+zero,2,3053,713563,1.000000013351432e-10,9.999999747378752e-05,16.709999084472656,,dactinomycin,arsenic trioxide,dna_intercalator,other,,,241279087.64641,244387114.33045676,1.0128814590371855,0.8068932460087426,4.6000000000000005,0.1931067539912574,0.0079200845626084,5.2,-0.0001419616105718,0.1043545284077692,0.9498205571421884,0.0223584351363947,,0.022007341160808,0.0346126803340006,7.997948425081265,0.0541969608322803,0.1442928953352721,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0018970104470023,0.0004623243156957,0.2437120556854864,153.88285035445116,2.0049478065332913,1.346423122127686,0.6715502108036194,400.0,-0.011287204813239,7.770622089298129e-05,0.011364911034132,0.1420493240017037,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.181,schedule_q2d
SF-295,tanimoto+zero,4,3088,141540,9.999999747378752e-05,4.999999873689376e-06,-29.2549991607666,,chlorambucil,etoposide,alkylator,topo2,,,241279087.64641,244359060.62792057,1.0127651882786637,0.2244852554101226,4.800000000000001,0.7755147445898773,0.0714744032809198,11.0,-9.210518674259872e-05,0.6598684164504844,0.725637936133016,0.1392800205695706,,0.0414863044366119,0.4788161797967712,4.70102196400829,0.5447087582079979,0.7459003153547912,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,12.87341951268562,9.429823364856263,0.732503384634052,400.0,9.466678719572275,6.654761122508037,0.7029668291952673,400.0,-0.0855880024512707,0.0013151158631192,0.08690311831439,0.1432622256706184,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.039,schedule_q2d
SF-295,tanimoto+zero,9,71423,141540,2.9999999242136255e-05,4.999999873689376e-06,-5.110000133514404,,megestrol,etoposide,hormonal,topo2,,,241279087.64641,244471129.19330263,1.0132296651899253,0.3427745817424145,5.0,0.6572254182575854,0.0524117824759261,9.8,-0.0002912367518808,0.4759231173011789,0.7767801901285648,0.1097018585732155,,0.0403282863571164,0.2188463508444177,6.525780416136406,0.3780272598840489,0.6466427437678417,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1766.612242389037,1301.6357915822534,0.7367976743000584,400.0,9.466678719572275,6.538524099021193,0.6906882860092052,400.0,-0.0754037201366764,0.0009390822259024,0.0763428023625788,0.1432930840518556,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.755,schedule_q2d
SK-MEL-5,act_hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,1.090000033378601,,NSC740,mechlorethamine,other,alkylator,,,241279087.64641,244524375.21297425,1.0134503474719705,0.4842757892112535,4.6000000000000005,0.5157242107887465,0.0297389656202155,8.0,-0.0003858161597064,0.3260778511298761,0.8552117095060414,0.067926361425278,,0.0350773359983942,0.0986513677293808,7.732347986217805,0.1144761730933308,0.4433660470936317,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.929646374427554,2.020742126630109,0.6897563283640188,400.0,0.0343644978629682,0.0242923159285883,0.7069015245168513,400.0,-0.0409217889388351,0.0003601733252288,0.041281962264064,0.1428535384749924,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.95,schedule_q2d
SK-MEL-5,hamming+zero,9,740,762,1.0000000116860974e-07,4.999999987376214e-07,1.090000033378601,,NSC740,mechlorethamine,other,alkylator,,,241279087.64641,244524375.21297425,1.0134503474719705,0.4842757892112535,4.6000000000000005,0.5157242107887465,0.0297389656202155,8.0,-0.0003858161597064,0.3260778511298761,0.8552117095060414,0.067926361425278,,0.0350773359983942,0.0986513677293808,7.732347986217805,0.1144761730933308,0.4433660470936317,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.929646374427554,2.020742126630109,0.6897563283640188,400.0,0.0343644978629682,0.0242923159285883,0.7069015245168513,400.0,-0.0409217889388351,0.0003601733252288,0.041281962264064,0.1428535384749924,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.562,schedule_q2d
SK-MEL-5,linear_curve,9,92859,747973,6.000000212225132e-06,2.999999892949745e-08,-97.72000122070312,,dromostanolone,vorinostat,hormonal,hdac_inhibitor,,,241279087.64641,240535266.48795372,0.9969171751861632,0.0145772918607081,5.2,0.9854227081392918,0.2827498988860437,,0.0067575815455088,1.847122115139508,0.3976056795510277,0.4005474206025561,,0.0324379369977952,1.8023620330488543,2.189625439824136,0.829213099399862,0.9853392015384552,5.25,0.190568164729299,0.0550853987870166,171.0691823899371,6.664330795811389,4.877603017178901,0.7318968950707747,400.0,1.852747384156734,1.3396474407430117,0.723059955285131,400.0,-0.373300677986333,0.0226708563169329,0.395971534303266,0.1353349480442198,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.484,schedule_q2d
SK-MEL-5,random,9,180973,628503,7.000000096013537e-06,3.999999975690116e-08,-30.979999542236328,,tamoxifen,NSC628503,hormonal,other,,,241279087.64641,244461264.2090119,1.0131887789930032,0.5000363281475465,4.800000000000001,0.4999636718524535,0.0316027010024279,8.6,-0.0002737115958473,0.3120546800766413,0.8457552785796099,0.0727552829862212,,0.0359599721385403,0.1089170283205023,7.649108871458639,0.1734712340180921,0.4754298911202432,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,670.639634492283,493.96318645891085,0.7365553138428398,400.0,10.372054222167009,7.403884181204125,0.71383006901185,400.0,-0.0487798832909203,0.0004773605010655,0.0492572437919858,0.1427799936622303,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.597,schedule_q2d
SK-MEL-5,ours+zero,9,755,628503,2.0000000233721948e-07,3.999999975690116e-08,-49.15999984741211,,mercaptopurine,NSC628503,antimetabolite,other,,,241279087.64641,244479563.7220333,1.0132646227521944,0.4247558933305255,4.800000000000001,0.5752441066694745,0.0365298441303955,8.8,-0.0003062201411616,0.3829168242366527,0.8262065121210993,0.0829113862571414,,0.0374062911655395,0.1282492544726926,7.437944579228038,0.1856408074199051,0.5302959193575529,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,16.721889409781042,12.25332949990048,0.7327718297630416,400.0,10.372054222167009,7.419916134128496,0.7153757563541034,400.0,-0.0552291827801498,0.0005481587553505,0.0557773415355004,0.1429250366000835,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.922,schedule_q2d
SR,act_hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,220399402.8741081,0.9134625177176536,0.0038747666113102,5.0,0.9961252333886896,0.357148205062634,,0.0447259281975311,2.4226861780968196,0.2690288599474489,0.5702011287573439,,0.0250576591058201,2.8471628854671276,1.647818714366682,0.738850241245668,0.9956617792044412,5.25,0.1346655526693954,0.0,196.22641509433964,81.24243159418344,59.821677516573054,0.7363353895583794,400.0,0.8091641970959997,0.5872414828413789,0.7257383420434607,400.0,0.2524028194821229,0.0569845946114451,-0.1954182248706778,0.0550105529190446,1.0,"2,True,The solver successfully reached the end of the integration interval.",8.292,schedule_q2d
SR,hamming+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,220399402.8741081,0.9134625177176536,0.0038747666113102,5.0,0.9961252333886896,0.357148205062634,,0.0447259281975311,2.4226861780968196,0.2690288599474489,0.5702011287573439,,0.0250576591058201,2.8471628854671276,1.647818714366682,0.738850241245668,0.9956617792044412,5.25,0.1346655526693954,0.0,196.22641509433964,81.24243159418344,59.821677516573054,0.7363353895583794,400.0,0.8091641970959997,0.5872414828413789,0.7257383420434607,400.0,0.2524028194821229,0.0569845946114451,-0.1954182248706778,0.0550105529190446,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.875,schedule_q2d
SR,linear_curve,6,9706,26980,4.999999873689376e-06,4.999999987376214e-07,-98.98999786376952,,triethylenemelamine,mitomycin,alkylator,alkylator,,,241279087.64641,14119152.477787891,0.0585179288247278,1.041995575804262e-05,4.800000000000001,0.999989580044242,0.5398148876258445,,1.23812771339508,4.99319036249243,0.0148098996063501,1.8294478854731135,,0.0007280993740853,5.765000858313668,1.5569372727543809,0.9902648401194896,0.9999877552258776,5.25,0.0,0.0,400.0,82.69535937727751,60.903035780404714,0.7364746491099868,400.0,81.24243159418344,59.832835288915454,0.7364727287803039,400.0,0.998075580385952,0.9290101933542918,-0.0690653870316601,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.326,schedule_q2d
SR,ours+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,220399402.8741081,0.9134625177176536,0.0038747666113102,5.0,0.9961252333886896,0.357148205062634,,0.0447259281975311,2.4226861780968196,0.2690288599474489,0.5702011287573439,,0.0250576591058201,2.8471628854671276,1.647818714366682,0.738850241245668,0.9956617792044412,5.25,0.1346655526693954,0.0,196.22641509433964,81.24243159418344,59.821677516573054,0.7363353895583794,400.0,0.8091641970959997,0.5872414828413789,0.7257383420434607,400.0,0.2524028194821229,0.0569845946114451,-0.1954182248706778,0.0550105529190446,1.0,"2,True,The solver successfully reached the end of the integration interval.",6.649,schedule_q2d
SR,random,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,220399402.8741081,0.9134625177176536,0.0038747666113102,5.0,0.9961252333886896,0.357148205062634,,0.0447259281975311,2.4226861780968196,0.2690288599474489,0.5702011287573439,,0.0250576591058201,2.8471628854671276,1.647818714366682,0.738850241245668,0.9956617792044412,5.25,0.1346655526693954,0.0,196.22641509433964,81.24243159418344,59.821677516573054,0.7363353895583794,400.0,0.8091641970959997,0.5872414828413789,0.7257383420434607,400.0,0.2524028194821229,0.0569845946114451,-0.1954182248706778,0.0550105529190446,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.486,schedule_q2d
SR,tanimoto+zero,6,26980,747971,4.999999987376214e-07,1.9999999949504854e-06,-94.94000244140624,,mitomycin,sorafenib,alkylator,kinase_inhibitor,,,241279087.64641,220399402.8741081,0.9134625177176536,0.0038747666113102,5.0,0.9961252333886896,0.357148205062634,,0.0447259281975311,2.4226861780968196,0.2690288599474489,0.5702011287573439,,0.0250576591058201,2.8471628854671276,1.647818714366682,0.738850241245668,0.9956617792044412,5.25,0.1346655526693954,0.0,196.22641509433964,81.24243159418344,59.821677516573054,0.7363353895583794,400.0,0.8091641970959997,0.5872414828413789,0.7257383420434607,400.0,0.2524028194821229,0.0569845946114451,-0.1954182248706778,0.0550105529190446,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.955,schedule_q2d
SK-MEL-5,tanimoto+zero,9,92859,119875,6.000000212225132e-06,1.9999999949504854e-06,-91.9499969482422,,dromostanolone,cisplatin,hormonal,platinum,,,241279087.64641,243043818.0476369,1.007314062807685,0.05236158946548,5.2,0.94763841053452,0.1808730667564583,14.400000000000002,0.0022517627156809,1.291786142947742,0.521152743524246,0.2830349716185406,,0.0370016821274492,1.2012886758995294,2.810477170455296,0.8964839810322901,0.9472212720015152,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,6.664330795811389,4.871254933982391,0.7309443488375507,400.0,0.3332722127747077,0.242085440409941,0.7263895132283079,400.0,-0.2108142542374884,0.0074438379774529,0.2182580922149414,0.1379461837443998,1.0,"2,True,The solver successfully reached the end of the integration interval.",39.319,schedule_q2d
U251,act_hamming+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244322238.38328105,1.0126125756133937,0.9397571573467456,4.6000000000000005,0.0602428426532544,0.0026381481089936,3.3999999999999995,-2.6656814886069735e-05,0.0381549666286291,0.9793427925707916,0.0090652684987894,,0.0123262848683228,0.0147025700121939,6.5222276932563314,0.2130493397600271,0.0450679603812426,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.0518872864714473,0.0363514920885804,0.7005857226429442,400.0,0.0375687408244421,0.0263136928224845,0.7004145532970582,400.0,-0.0039789039425779,3.9050511068450255e-05,0.0040179544536463,0.1417728764501244,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.878,schedule_q2d
U251,linear_curve,9,26980,754143,4.999999969612645e-09,9.99999993922529e-09,-90.36000061035156,,mitomycin,bendamustine,alkylator,alkylator,,,241279087.64641,240646749.93889344,0.997379227044976,0.0211147813363366,4.800000000000001,0.9788852186636632,0.2311867057087509,,0.0065563410719247,1.6864696492430642,0.4465157421233788,0.3501632252484479,,0.0346748152269052,2.3350530084359624,1.776480907224789,0.881209171546953,0.9737722923114543,5.25,0.190568164729299,0.0523986702186213,171.0691823899371,1.6358059002268224,1.1970104174320937,0.7317557769330181,400.0,14.502878257530874,10.662073911381924,0.7351695106345842,400.0,-0.1902907721898936,0.0122293551581968,0.2025201273480905,0.1278340275141233,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.186,schedule_q2d
U251,hamming+zero,9,85998,409962,9.999999747378752e-05,1.9999999949504854e-06,-40.290000915527344,,streptozocin,carmustine,alkylator,alkylator,,,241279087.64641,244322238.38328105,1.0126125756133937,0.9397571573467456,4.6000000000000005,0.0602428426532544,0.0026381481089936,3.3999999999999995,-2.6656814886069735e-05,0.0381549666286291,0.9793427925707916,0.0090652684987894,,0.0123262848683228,0.0147025700121939,6.5222276932563314,0.2130493397600271,0.0450679603812426,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.0518872864714473,0.0363514920885804,0.7005857226429442,400.0,0.0375687408244421,0.0263136928224845,0.7004145532970582,400.0,-0.0039789039425779,3.9050511068450255e-05,0.0040179544536463,0.1417728764501244,1.0,"2,True,The solver successfully reached the end of the integration interval.",10.51,schedule_q2d
U251,random,9,45388,713563,4.999999873689376e-06,9.999999747378752e-05,-51.60699844360352,,dacarbazine,arsenic trioxide,alkylator,other,,,241279087.64641,244573366.51568592,1.0136533957476812,0.4589009664480682,4.6000000000000005,0.5410990335519318,0.0326883152181562,8.2,-0.0004728198429575,0.349451636363758,0.8447519346295365,0.0732708049416779,,0.036000953811066,0.1083611397223567,7.633057094551863,0.136138406914098,0.4675689399233217,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.6906383665075749,0.4909430511914081,0.710854008406762,400.0,2.198026279826229,1.49897980832272,0.6819662813318256,400.0,-0.0426870764943012,0.0004013197667778,0.043088396261079,0.1430467352512354,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.943,schedule_q2d
