cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2,setting
MDA-MB-231/ATCC,ours+zero,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244556946.93381375,1.013585343509784,0.1520318866718107,1.4,0.8479681133281893,0.0697905210991665,11.2,-0.0004436622397224,0.8268493691198944,0.7880075456550577,0.1034696238547796,,0.0434007587779922,1.0992581521337856,2.828415259304517,-0.0107419775813057,0.4360581549558217,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.080846002628286,0.046846531921962,0.579453904942625,400.0,1.645219758508148,1.5172043040374876,0.9221894498843471,400.0,-0.0452101204257158,0.0003515934085994,0.0455617138343152,0.1429730430170126,1.0,2,True,The solver successfully reached the end of the integration interval.,0.504,True,True,schedule_bolus
MDA-MB-231/ATCC,ours+zero,2,681239,754143,3.000000106112566e-07,9.99999993922529e-09,-93.95999908447266,,bortezomib,bendamustine,proteasome,alkylator,241279087.64641,227359696.9286175,0.9423099993722162,0.0010641568644107,2.2,0.9989358431355893,0.4061225678865794,,0.0312228600816836,2.9836375548430394,0.2605769660685462,0.5840639767717397,,0.0254872195822569,4.038358122699665,1.246458937967584,0.7267969211865202,0.9964293206940904,5.25,0.1610029557745819,0.0283778241901845,183.6477987421384,2.2412651615450208,2.1233063930110454,0.9473695613719082,400.0,11.268652701116649,10.853717037035246,0.963177881590025,400.0,-0.3387640728326433,0.0618079777313083,0.4005720505639516,0.0970572797471106,1.0,2,True,The solver successfully reached the end of the integration interval.,3.041,True,True,schedule_bolus
MDA-MB-231/ATCC,random,2,246131,686673,1.9999999494757503e-05,2.0000000233721948e-07,-27.8799991607666,,mitoxantrone,NSC686673,dna_intercalator,other,241279087.64641,244431347.586084,1.013064787215598,0.5416829963013935,1.4,0.4583170036986065,0.0220237528266601,8.200000000000001,-0.0002205603558509,0.2750388510442493,0.9094248837200748,0.0412331667853339,,0.0272775576677514,0.0509160079627939,7.98164230914725,-0.079859374717194,0.1409692905515523,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.576784045444947,0.6263512766525541,0.3972333931599404,400.0,0.0021242106184849,0.0017702545574533,0.8333705434143768,400.0,-0.0138424403277654,6.117962580387548e-05,0.0139036199535693,0.1421924442532332,1.0,2,True,The solver successfully reached the end of the integration interval.,0.791,True,True,schedule_bolus
MDA-MB-231/ATCC,random,6,125973,737754,5.99999978589949e-08,9.999999747378752e-06,25.70599937438965,,paclitaxel,ixabepilone,antimitotic,antimitotic,241279087.64641,244389342.4454425,1.0128906936335509,0.7556124645247175,1.8,0.2443875354752824,0.0106391920226573,6.6000000000000005,-0.000145921122246,0.1315857741316917,0.9475482935009716,0.0233986461973613,,0.0209354916349832,0.0316163742053879,7.844236694166356,-0.0448737439087965,0.0695394876226894,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,4.277540754111719,2.6940853004543053,0.6298210713398015,400.0,0.2575118882951338,0.1118540775680554,0.4343647134452282,400.0,-0.0135618169225886,5.046620638649024e-05,0.0136122831289751,0.1420477090676312,1.0,2,True,The solver successfully reached the end of the integration interval.,0.476,True,True,schedule_bolus
MDA-MB-231/ATCC,random,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244556946.93381375,1.013585343509784,0.1520318866718107,1.4,0.8479681133281893,0.0697905210991665,11.2,-0.0004436622397224,0.8268493691198944,0.7880075456550577,0.1034696238547796,,0.0434007587779922,1.0992581521337856,2.828415259304517,-0.0107419775813057,0.4360581549558217,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.080846002628286,0.046846531921962,0.579453904942625,400.0,1.645219758508148,1.5172043040374876,0.9221894498843471,400.0,-0.0452101204257158,0.0003515934085994,0.0455617138343152,0.1429730430170126,1.0,2,True,The solver successfully reached the end of the integration interval.,0.475,True,True,schedule_bolus
MDA-MB-231/ATCC,ours+zero,8,119875,713563,4.999999873689376e-06,9.999999747378752e-05,-42.95500183105469,,cisplatin,arsenic trioxide,platinum,other,241279087.64641,244557744.56640592,1.0135886493602824,0.1499225563786478,1.4,0.8500774436213522,0.0702695728968819,11.2,-0.0004450787068185,0.8329170752212808,0.7870405120342007,0.1040029122405841,,0.0433930637593663,1.1185200052889492,2.7966481710462956,0.0010004351930495,0.4386356520159898,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.6436257167206232,0.6093595407738222,0.9467607103684532,400.0,1.645219758508148,1.5176707363070243,0.922472957462666,400.0,-0.0454653213318771,0.0003549989100617,0.0458203202419389,0.142979445163967,1.0,2,True,The solver successfully reached the end of the integration interval.,3.367,True,True,schedule_bolus
MDA-MB-231/ATCC,tanimoto+zero,2,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,244557898.65580693,1.0135892879958248,0.1294612200936185,1.6,0.8705387799063814,0.0845371144470178,12.6,-0.0004453523442599,0.897242439038636,0.7417844290957997,0.1297222872499899,,0.0427232818168254,1.355413178263158,2.4726610748610542,0.4056888237063075,0.5697083107313015,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0001299999948041,8.889710812387364e-05,0.6838239359762555,400.0,1.645219758508148,1.5203329563697356,0.9240911121492624,400.0,-0.0686954351215107,0.0009595979751547,0.0696550330966655,0.1435376816186414,1.0,2,True,The solver successfully reached the end of the integration interval.,0.587,True,True,schedule_bolus
MDA-MB-231/ATCC,ours+zero,6,613327,754143,9.99999993922529e-09,9.99999993922529e-09,-90.0999984741211,,gemcitabine,bendamustine,antimetabolite,alkylator,241279087.64641,243964999.3882388,1.011131970731607,0.0111994512358975,1.6,0.9888005487641024,0.2265829763989294,16.8,0.0006088173075056,1.960185391591165,0.5297048024174668,0.2759660896395371,,0.0385474183598384,3.2576518393464915,1.3460572144178768,0.9041805539918196,0.9317617901810265,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,4.725513507424128,4.546540976316129,0.9621263317040952,400.0,11.268652701116649,10.850341823686117,0.9628783592390704,400.0,-0.1705529192340273,0.0046322217526353,0.1751851409866627,0.1448233708173386,1.0,2,True,The solver successfully reached the end of the integration interval.,5.995,True,True,schedule_bolus
MDA-MB-231/ATCC,tanimoto+zero,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244556946.93381375,1.013585343509784,0.1520318866718107,1.4,0.8479681133281893,0.0697905210991665,11.2,-0.0004436622397224,0.8268493691198944,0.7880075456550577,0.1034696238547796,,0.0434007587779922,1.0992581521337856,2.828415259304517,-0.0107419775813057,0.4360581549558217,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.080846002628286,0.046846531921962,0.579453904942625,400.0,1.645219758508148,1.5172043040374876,0.9221894498843471,400.0,-0.0452101204257158,0.0003515934085994,0.0455617138343152,0.1429730430170126,1.0,2,True,The solver successfully reached the end of the integration interval.,0.474,True,True,schedule_bolus
MDA-MB-231/ATCC,tanimoto+zero,6,38721,713563,1.9999999494757503e-05,9.999999747378752e-05,-10.20400047302246,,mitotane,arsenic trioxide,other,other,241279087.64641,244592185.9252509,1.0137313942586526,0.1205723670975529,1.4,0.8794276329024471,0.0813635843197684,11.6,-0.0005062366103075,0.9275362669859436,0.7646566088429083,0.1165335535599307,,0.0431470366786956,1.3583625256414182,2.4612186605773445,0.2372583215796458,0.5055525090204531,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.7601776037733505,0.6936496022868749,0.9124836075724336,400.0,1.645219758508148,1.52087649653972,0.9244214875700376,400.0,-0.0526838259745809,0.0004586512869729,0.0531424772615539,0.1432028767706275,1.0,2,True,The solver successfully reached the end of the integration interval.,1.822,True,True,schedule_bolus
MDA-MB-435,no_treatment,-1,-1,-1,0.0,0.0,,,,,,,241279087.64641,244307242.44601148,1.012550423781605,1.0,0.0,0.0,-0.0005289501584925,0.0,0.0,0.0,1.0,0.0,,0.001098475822591,6.230461558811701e-22,0.0,-4.4497688561597695,-0.0250950517930392,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,,,,,,,,,0.0,0.0,0.0,0.1416738683806418,1.0,0,True,The solver successfully reached the end of the integration interval.,0.156,,,schedule_bolus
MDA-MB-231/ATCC,tanimoto+zero,8,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,244557898.65580693,1.0135892879958248,0.1294612200936185,1.6,0.8705387799063814,0.0845371144470178,12.6,-0.0004453523442599,0.897242439038636,0.7417844290957997,0.1297222872499899,,0.0427232818168254,1.355413178263158,2.4726610748610542,0.4056888237063075,0.5697083107313015,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.0001299999948041,8.889710812387364e-05,0.6838239359762555,400.0,1.645219758508148,1.5203329563697356,0.9240911121492624,400.0,-0.0686954351215107,0.0009595979751547,0.0696550330966655,0.1435376816186414,1.0,2,True,The solver successfully reached the end of the integration interval.,0.593,True,True,schedule_bolus
MDA-MB-435,act_hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.556,True,True,schedule_bolus
MDA-MB-435,act_hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.579,True,True,schedule_bolus
MDA-MB-231/ATCC,random,8,24559,409962,9.999999974752427e-07,2.0000000233721948e-07,-40.54999923706055,,NSC24559,carmustine,other,alkylator,241279087.64641,244570948.7471404,1.0136433751173437,0.1334901031806423,1.4,0.8665098968193576,0.0765643835801368,11.4,-0.0004685265352155,0.8833349853790977,0.7740745468129099,0.1112172128177545,,0.0432598682769154,1.283986141321278,2.5545372076505575,0.1451758191579925,0.4767957425332497,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.6859427171850352,1.559105767142672,0.9247679362118906,400.0,5.20000019213077e-05,4.863078071296183e-05,0.9352072868488628,400.0,-0.0494403941994545,0.0004120656123539,0.0498524598118085,0.143084390901987,1.0,2,True,The solver successfully reached the end of the integration interval.,4.139,True,True,schedule_bolus
MDA-MB-435,act_hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.575,True,True,schedule_bolus
MDA-MB-435,hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.58,True,True,schedule_bolus
MDA-MB-435,hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.564,True,True,schedule_bolus
MDA-MB-435,hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.57,True,True,schedule_bolus
MDA-MB-435,ours+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,244630827.98450243,1.0138915492875384,0.0623567909823946,1.6,0.9376432090176052,0.1406329262237452,14.2,-0.0005748434937127,1.2144983773597031,0.646344305186034,0.1895360733233083,,0.0412342291268994,1.8845422997986856,1.984743030009472,0.7906094053027006,0.8044610481391246,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,50.466727423738504,48.44708633101098,0.9599807398690662,400.0,1.7372182228308797,1.6227562390416712,0.9341119139294504,400.0,-0.1060618825627919,0.0016566121801434,0.1077184947429353,0.1444735302559052,1.0,2,True,The solver successfully reached the end of the integration interval.,0.586,True,True,schedule_bolus
MDA-MB-435,ours+zero,1,279836,754143,4.999999987376214e-07,9.99999993922529e-09,-79.33200073242188,,NSC279836,bendamustine,other,alkylator,241279087.64641,244555910.01631495,1.0135810459243244,0.0474989448181273,1.6,0.9525010551818728,0.1338377959363309,13.6,-0.000441820834241,1.3326981727565683,0.665339203578028,0.1769568859993247,,0.0417241759896032,2.309304224683046,1.7071766699244988,0.7364524513848456,0.7554757447112456,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.8587974741848408,1.753674698693517,0.943445815398784,400.0,3.409117652889946,3.2688621620855125,0.9588587121111712,400.0,-0.089602680835451,0.0012449485607799,0.090847629396231,0.1438563729173369,1.0,2,True,The solver successfully reached the end of the integration interval.,0.559,True,True,schedule_bolus
MDA-MB-435,random,0,24559,712807,9.999999974752427e-07,2.0000000233721948e-07,-89.3499984741211,,NSC24559,capecitabine,other,antimetabolite,241279087.64641,244575749.7144947,1.0136632731010484,0.1274648193721472,1.4,0.8725351806278527,0.0784690998440842,11.6,-0.0004770517225935,0.903393719244647,0.7703988890103219,0.1132843521776996,,0.0432211012951865,1.3297057149483489,2.4956786169054856,0.1817542396524935,0.4871856665572323,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.7372182228308797,1.60822095232457,0.9257449243791016,400.0,2.4229122825053686,2.3166023349472744,0.956123072087378,400.0,-0.0506043870913313,0.0004272294494902,0.0510316165408215,0.143116939170584,1.0,2,True,The solver successfully reached the end of the integration interval.,0.52,True,True,schedule_bolus
